DATETIME, L_T1 , L_T2 , L_T3 , L_T4 , L_T5 , L_T6 , L_T7 , F_PU1 , S_PU1 , F_PU2 , S_PU2 , F_PU3 , S_PU3 , F_PU4 , S_PU4 , F_PU5 , S_PU5 , F_PU6 , S_PU6 , F_PU7 , S_PU7 , F_PU8 , S_PU8 , F_PU9 , S_PU9 , F_PU10 , S_PU10 , F_PU11 , S_PU11 , F_V2 , S_V2 , P_J280 , P_J269 , P_J300 , P_J256 , P_J289 , P_J415 , P_J302 , P_J306 , P_J307 , P_J317 , P_J14 , P_J422 , ATT_FLAG 
02/05/16 00,1.867019296,0.945453584,4.322463036,4.12225914,4.008363724,5.5,4.131056309,117.9264908,1,0,0,0,0,0,0,0,0,0,0,48.17687607,1,0,0,0,0,32.31907272,1,0,0,83.89706421,1,2.990063667,22.94531631,26.73934174,66.04948425,26.70151901,87.49833679,25.96455574,60.13827896,25.84230232,67.98210144,29.27917862,28.37917709,-999
02/05/16 01,1.651036501,1.398494124,3.75095439,4.239325523,2.913322449,5.5,3.624490976,116.2054901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99436569,1,0,0,67.95438385,1,2.990330696,23.93411636,29.57974434,76.6509552,29.57974434,65.91011047,27.14283943,61.97886658,27.04285431,80.19866943,31.85719299,30.95719337,-999
02/05/16 02,1.679275393,2.109269381,3.750946522,2.99561429,2.174698591,5.452328205,4.588276863,118.5330048,1,0,0,0,0,0,0,0,0,0,0,50.63847351,1,0,0,0,0,0,0,0,0,76.5240097,1,2.989969015,22.59561157,27.45215416,75.9524231,27.41067505,83.49143219,28.54019356,61.85395432,28.54019356,51.21102905,29.96532631,29.06532669,-999
02/05/16 03,1.455269217,2.358511209,3.623031616,2.564689636,1.530793667,5.007865906,2.334168434,118.3186111,1,0,0,0,0,0,0,0,0,0,0,49.94859314,1,0,0,0,0,31.81763458,1,0,0,74.04488373,1,2.990002394,22.71930122,27.6400032,73.93301392,27.5995636,85.03968811,25.77334976,62.71788406,25.65458488,69.5641098,30.13459969,29.23460007,-999
02/05/16 04,1.145308137,2.551118612,3.363480568,2.799708843,2.188410521,5.277496815,2.860061646,116.6659775,1,0,0,0,0,0,0,0,0,0,0,49.85520172,1,35.18154526,1,0,0,31.08006096,1,0,0,76.40705872,1,2.990259647,23.67005348,27.92506409,73.67789459,27.88476372,85.5066452,19.91734314,81.5786972,19.80362701,66.24543762,30.4321785,29.53217888,-999
02/05/16 05,1.028046608,2.823923826,3.104169607,3.086311102,2.586554766,5.265930176,2.364788294,116.7099457,1,0,0,0,0,0,0,0,0,0,0,50.94303131,1,35.32697678,1,0,0,28.41159821,1,0,0,74.60594177,1,2.990252733,23.64481926,28.08312416,67.27670288,28.04118156,83.51203156,20.46243477,81.86112976,20.36615372,75.29220581,30.58768845,29.68768883,-999
02/05/16 06,1.100841284,2.894607782,3.314045191,2.539043188,2.965673208,5.5,4.461307526,98.45407104,1,98.47361755,1,0,0,33.92149734,1,0,0,0,0,50.87933731,1,34.80559921,1,0,0,27.39504433,1,0,0,79.22863007,1,2.974316597,33.80052185,27.27064514,91.18597412,27.32913399,82.92794037,20.0880661,82.38404083,19.99805069,77.86069489,30.20273018,29.30272865,-999
02/05/16 07,1.085978627,2.846411943,3.870373964,1.996863484,3.445827961,5.361207962,4.257072449,96.23610687,1,96.25499725,1,0,0,34.11109924,1,0,0,37.90793991,1,37.68856049,1,37.49278259,1,0,0,0,0,0,0,90.99079132,1,2.975377798,34.9943428,26.66238785,90.26321411,26.67670059,103.6001816,25.90726662,83.3441925,25.90726662,57.64989471,29.96912193,29.06912231,-999
02/05/16 08,1.237961054,2.657531738,4.385896206,2.569262505,3.666783571,4.978713036,2.522986889,99.55958557,1,99.57946014,1,0,0,36.74277878,1,0,0,35.93351364,1,35.90982819,1,37.27303696,1,0,0,0,0,0,0,82.04315948,1,2.973779917,33.20186234,26.20461845,85.23097229,26.24167252,105.2736206,24.78240204,82.62795258,24.78240204,60.8579483,29.45544434,28.55544472,-999
02/05/16 09,1.10670042,2.386893988,4.706068039,3.505152225,3.779236317,4.810817242,2.751474619,98.34385681,1,98.3633728,1,0,0,36.32292175,1,0,0,0,0,49.94836044,1,37.26623917,1,0,0,0,0,0,0,84.04036713,1,2.974369764,33.86008072,26.75915527,86.5415802,26.83260155,84.27320099,25.17572784,83.03394318,25.17572784,60.71327591,29.7494545,28.84945488,-999
02/05/16 10,1.10057044,2.364117622,5.066882133,3.344266415,3.936759472,4.627676487,2.559734344,99.63140106,1,99.65129852,1,0,0,36.66657639,1,0,0,0,0,50.07347488,1,37.15343475,1,0,0,0,0,0,0,79.73942566,1,2.973744869,33.16289139,26.68723106,85.85153961,26.76249313,83.95868683,24.70656395,82.77336121,24.70656395,49.50676727,29.65892029,28.75892067,-999
02/05/16 11,0.901713252,2.348290682,5.162992477,3.100887299,3.989455462,4.401813984,1.335445166,96.10457611,1,96.12342834,1,0,0,0,0,0,0,0,0,45.71689987,1,33.99494934,1,0,0,31.56517601,1,0,0,83.52854156,1,2.975440025,35.06483078,28.26561737,74.65363312,28.23129463,93.37452698,20.12170029,83.8030777,20.00467682,64.79027557,30.78720856,29.88720894,-999
02/05/16 12,1.065558791,2.760355473,4.861915588,4.472057819,3.717375755,4.574870586,1.280682325,97.1679306,1,97.18709564,1,0,0,0,0,0,0,0,0,45.94741821,1,0,0,0,0,26.93735695,1,26.89777374,1,78.65216064,1,2.974934578,34.49399185,28.42306709,76.35720062,28.38842201,93.13916779,22.30293846,63.63574982,21.9883976,81.1295166,30.91716576,30.01716614,-999
02/05/16 13,1.172309041,3.371638298,4.675385475,4.432979107,3.113749504,5.076748371,2.038830042,97.59619141,1,97.61547852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72523308,1,23.68781853,1,58.52906799,1,2.974729538,34.26343155,30.784338,66.40242004,30.784338,63.71832657,23.47955704,64.91374969,23.23095512,90.50543213,33.01650238,32.11650085,-999
02/05/16 14,1.270845652,3.972517967,4.103877068,3.008724689,3.113741875,5.5,4.031912327,93.44411469,1,93.46218872,1,0,0,0,0,0,0,0,0,48.92083359,1,0,0,0,0,27.13667679,1,0,0,86.38480377,1,2.97668457,36.48318863,29.85065079,76.77011108,29.81173897,89.22255707,28.67488098,60.26889801,28.5864315,87.17450714,32.41086578,31.51086426,-999
02/05/16 15,1.658822417,4.395402431,4.033045769,3.831069708,2.130558252,5.49999094,4.999989986,98.34098053,1,98.36049652,1,0,0,0,0,0,0,0,0,51.18895721,1,0,0,0,0,0,0,0,0,68.95092773,1,2.974371195,33.86162567,29.46704865,68.62032318,29.4247303,84.39897919,29.22382355,59.12611389,29.22382355,57.02018356,31.94306183,31.04306221,-999
02/05/16 16,1.69149518,4.572278023,3.545877934,3.299964666,1.584994078,5.065765381,2.941471577,95.73087311,1,95.74961853,1,0,0,0,0,0,0,0,0,47.32026291,1,34.88620758,1,0,0,0,0,0,0,74.96064758,1,2.975616693,35.26491928,30.00629997,76.02766418,29.96971321,92.32197571,26.8534584,88.96030426,26.8534584,54.11771011,32.48834229,31.58834457,-999
02/05/16 17,1.763776541,4.840640068,3.448909521,4.483850956,2.660376072,5.058804512,2.363620758,97.49799347,1,97.51725769,1,0,0,0,0,0,0,0,0,51.09397888,1,33.78305817,1,0,0,31.15611458,1,0,0,67.23740387,1,2.974776506,34.31632233,29.86992836,68.71857452,29.82775497,84.99669647,20.12401962,84.15584564,20.00978851,66.19431305,32.33650208,31.43650246,-999
02/05/16 18,1.690877914,5.005039692,2.983760357,3.949529648,3.392927408,5.107976913,2.041404247,97.51741791,1,97.53668976,1,0,0,32.68499756,1,0,0,0,0,45.06445313,1,35.61386871,1,0,0,30.59584808,1,0,0,68.02687073,1,2.974767208,34.30586243,29.41523361,95.60771942,29.47480774,95.71212006,19.76755714,80.67198181,19.65710068,67.71604919,32.20488739,31.30488586,-999
02/05/16 19,1.628737211,5.112665176,3.665874481,4.699990273,3.45242238,5.325519562,2.388410568,94.3503418,1,94.36868286,1,0,0,33.02312469,1,0,0,0,0,0,0,35.95793152,1,0,0,31.47688675,1,0,0,71.08994293,1,2.976264,36.00165939,31.01898003,96.39714813,31.11444855,67.42666626,20.77285385,81.07213593,20.65643692,65.74617004,33.494133,32.59413147,-999
02/05/16 20,1.797008276,5.511952877,4.344379902,3.583492517,3.523552895,5.225007057,1.737231731,93.30832672,1,93.32637024,1,0,0,37.88317108,1,0,0,0,0,0,0,35.85925674,1,0,0,28.82810974,1,0,0,0,0,2.976747274,36.55519485,29.20009041,86.12237549,29.32320213,53.37572098,21.76962852,82.23423004,21.67070198,75.33347321,39.34473038,30.62397575,-999
02/05/16 21,2.068722486,4.732000828,4.661507607,2.566727638,3.772778034,5.5,3.831167459,96.03120422,1,96.0500412,1,0,0,35.87140274,1,0,0,0,0,49.68752289,1,35.1789856,1,0,0,26.33615685,1,0,0,0,0,2.975475073,35.10429382,24.24588966,84.8302002,24.31711769,82.26399994,21.36561775,83.01451874,21.28194046,82.05651093,37.94520187,26.04802132,-999
02/05/16 22,2.298767805,3.81816721,4.956809044,2.007013083,3.680525303,5.45732975,4.683885098,87.66619873,1,87.68263245,1,0,0,33.1105957,1,0,0,32.55410767,1,32.5310173,1,0,0,0,0,0,0,0,0,0,0,2.979284048,39.51368713,21.78533363,87.02305603,21.81524658,104.4553299,34.43053055,59.81062317,34.43053055,62.69971848,43.63376617,23.71768761,-999
02/05/16 23,2.907266378,2.783231258,5.342480183,3.34387064,2.585484982,5.39435482,4.689810753,87.39503479,1,87.41139221,1,0,0,0,0,0,0,35.11172104,1,35.08817291,1,0,0,0,0,0,0,0,0,0,0,2.979402542,39.65420151,24.0573864,77.35774231,23.98143196,103.9432144,34.80994034,64.27758789,34.80994034,61.10800171,43.92078781,25.5945797,-999
03/05/16 00,3.499292135,2.20826745,5.197155476,3.68462038,2.4565382,5.174877644,3.722238779,92.29180908,1,92.30955505,1,0,0,0,0,0,0,0,0,48.31233978,1,0,0,0,0,0,0,0,0,0,0,2.977214098,37.09306717,25.34324646,75.42688751,25.30522728,85.85218048,32.83260727,58.76993561,32.83260727,61.57875061,41.04229355,26.70703888,-999
03/05/16 01,3.85155797,1.696757793,4.933292866,4.013235092,1.521223068,5.019523621,3.420070171,91.56412506,1,91.58166504,1,0,0,0,0,0,0,0,0,45.49330139,1,35.78752136,1,0,0,0,0,0,0,0,0,2.977545738,37.47680664,25.02825546,66.6603241,24.99423981,90.51313782,29.59778023,90.1335144,29.59778023,60.00113678,41.19488907,26.37373352,-999
03/05/16 02,4.150974274,1.455735207,4.361783981,4.289392948,2.67680192,4.777588844,2.519800186,91.17429352,1,91.19171906,1,0,0,0,0,0,0,0,0,0,0,36.73367691,1,0,0,29.77921677,1,0,0,0,0,2.977722645,37.68193817,26.45573425,72.13767242,26.45573425,54.08155823,23.35788727,82.25408173,23.2528286,73.95843506,41.19818878,27.64573479,-999
03/05/16 03,4.377598763,1.323762417,3.986620903,2.443903446,2.940655947,5.267900944,4.042178154,88.44285583,1,88.4595108,1,0,0,0,0,0,0,0,0,49.15685654,1,36.01698685,1,0,0,32.14303207,1,0,0,0,0,2.978942871,39.11037445,24.39791679,75.74710846,24.35865593,83.32266998,24.39827728,84.59503937,24.27725601,67.04291534,42.8098793,25.76737595,-999
03/05/16 04,4.521474838,0.80276376,3.820018053,2.42279768,3.496455908,5.295958042,3.422518015,112.1486664,1,0,0,0,0,0,0,0,0,0,0,49.54248047,1,36.55389786,1,0,0,29.55708122,1,0,0,0,0,2.990946531,26.24422264,23.84884262,76.69844818,23.80900955,82.03565216,22.77482414,81.99694061,22.67122269,74.08718872,38.70722961,25.22091866,-999
03/05/16 05,4.33578825,0.485788196,3.800455809,2.087050438,3.628690481,5.492643356,4.977921486,113.8144226,1,0,0,0,0,0,0,0,0,33.35087967,1,33.32764435,1,35.8003273,1,0,0,0,0,0,0,105.4035797,1,2.990695953,25.29922867,26.29292679,65.52748871,26.22387695,108.0641479,28.14985657,88.66292572,28.14985657,51.50859833,29.12116814,28.22116852,-999
03/05/16 06,4.171504498,0.905202031,3.228947163,3.607123852,3.842340469,4.949055195,2.308553219,115.0060959,1,0,0,0,0,0,0,0,0,0,0,44.78476334,1,0,0,0,0,33.28583145,1,0,0,93.61121368,1,2.990514755,24.6201458,27.478899,71.30631256,27.44585991,94.14076233,27.83133507,64.60520172,27.70222282,66.3195343,30.05916786,29.15916824,-999
03/05/16 07,3.901554108,1.464128852,3.082563162,4.484674931,3.404733658,4.915243626,1.7269454,115.5291214,1,0,0,0,0,30.59020996,1,0,0,0,0,0,0,0,0,0,0,32.74682999,1,0,0,84.41248322,1,2.990434647,24.32130051,28.37244987,97.48642731,28.45530319,54.2768631,27.60430145,61.75434113,27.47903442,68.07828522,30.89995766,29.99995804,-999
03/05/16 08,3.608473539,1.87871778,3.80091095,2.806246042,2.567286015,5.135354996,2.019583702,118.9794159,1,0,0,0,0,36.97307968,1,0,0,0,0,49.72896194,1,0,0,0,0,30.52053261,1,0,0,81.71400452,1,2.98989892,22.33780861,26.22248459,84.82997894,26.30006409,84.16680908,26.00650597,64.30449677,25.89655304,74.2038269,29.20723915,28.30723953,-999
03/05/16 09,3.176586151,1.820536971,4.126968861,2.835909128,2.471022606,5.5,3.69037199,115.4050674,1,0,0,0,0,36.86737442,1,0,0,0,0,49.86959839,1,0,0,0,0,32.22735977,1,0,0,96.13361359,1,2.99045372,24.39222145,26.27128601,85.0713501,26.348032,83.94191742,27.54137993,64.27090454,27.41976929,69.88626099,29.348423,28.44842339,-999
03/05/16 10,2.963635921,1.913690805,4.45100069,2.781368494,2.467792273,5.5,3.708588362,116.1247635,1,0,0,0,0,29.18366241,1,0,0,0,0,45.03352356,1,0,0,0,0,31.94313049,1,0,0,91.12119293,1,2.990343094,23.98037148,26.69472313,97.81929779,26.73727989,93.02323151,27.18145943,64.01793671,27.06182671,70.53196716,29.56826401,28.66826439,-999
03/05/16 11,2.730818748,2.086839676,5.158650398,4.179405689,2.264879704,5.5,3.876053572,118.1441269,1,0,0,0,0,30.31139946,1,0,0,0,0,49.9584465,1,0,0,0,0,29.91364479,1,0,0,82.79959106,1,2.990029812,22.81990433,26.56740952,96.08856201,26.60841751,84.03416443,26.37812996,62.84669495,26.272192,76.54905701,29.45416451,28.55416298,-999
03/05/16 12,2.445888996,2.329253435,5.231996059,3.616416693,1.787555099,5.443962097,4.543650627,114.6991043,1,0,0,0,0,0,0,0,0,0,0,50.19664001,1,0,0,0,0,0,0,0,0,86.91775513,1,2.990561485,24.79532623,28.1602459,69.20438385,28.11943436,85.07411957,30.05850601,57.91765213,30.05850601,51.17613983,30.73249626,29.83249474,-999
03/05/16 13,2.411079645,2.695902586,4.725689888,3.611061573,1.301168799,4.997540474,2.309098721,121.6061325,1,0,0,0,0,0,0,0,0,0,0,48.07706451,1,34.05416107,1,0,0,29.9292984,1,0,0,56.9984169,1,2.989481926,20.81390381,27.59757233,70.63222504,27.55989265,88.54011536,17.69392395,81.2702713,17.587883,67.81465149,29.9951458,29.09514618,-999
03/05/16 14,1.916605711,2.778332233,4.281923771,4.337202549,1.863575459,5.231462955,2.699233055,122.0077362,1,0,0,0,0,0,0,0,0,0,0,50.03239441,1,33.70138931,1,0,0,30.26021957,1,0,0,53.67824936,1,2.989417553,20.57986832,27.60702133,67.48609924,27.56645584,84.84321594,17.40087128,81.56430817,17.29264832,66.45156097,30.00356102,29.1035614,-999
03/05/16 15,1.439285159,2.803790092,3.752540112,4.057621956,2.428096294,5.319359303,2.49627018,117.7260818,1,0,0,0,0,0,0,0,0,0,0,50.45793915,1,35.49435806,1,0,0,30.24393272,1,0,0,71.97237396,1,2.9900949,23.06072998,27.99333954,65.47957611,27.95213318,84.39130402,19.55797768,80.67087555,19.44986343,68.66172791,30.48017883,29.58017921,-999
03/05/16 16,1.220276237,3.020817518,3.181031704,3.585165977,2.649657249,5.5,3.095559597,117.7644043,1,0,0,0,0,0,0,0,0,0,0,50.61768723,1,35.46661377,1,0,0,29.08374214,1,0,0,70.04283142,1,2.99008894,23.03866577,28.14423943,64.90807343,28.10279083,84.22470856,19.78345108,80.9406662,19.68289185,72.5633316,30.62195969,29.72195816,-999
03/05/16 17,1.016353369,3.038561106,3.068702936,3.23343873,2.879897594,5.5,3.919981003,122.7639847,1,0,0,0,0,35.0642662,1,0,0,0,0,50.32898331,1,32.35326385,1,0,0,24.78123665,1,0,0,53.75389099,1,2.989295721,20.13841057,26.6605835,88.64970398,26.72625732,83.42037201,18.48517418,84.80415344,18.41041565,83.17086029,29.47776031,28.5777607,-999
03/05/16 18,0.827682376,2.86515069,3.560118437,2.726025105,3.801590204,5.455863953,4.86031723,98.98130035,1,99.00100708,1,0,0,30.20568466,1,0,0,0,0,47.27746964,1,37.22971725,1,0,0,0,0,0,0,77.10892487,1,2.974061251,33.51531219,27.36722946,97.04165649,27.41163826,89.83995056,24.79179382,82.71757507,24.79179382,51.41444397,30.19188309,29.29188347,-999
03/05/16 19,0.784141779,2.859166622,4.265636444,3.732658386,3.901256084,4.954254627,2.381328583,99.3873291,1,99.40715027,1,0,0,33.15105057,1,0,0,0,0,49.8228302,1,31.55003738,1,0,0,31.15184975,1,0,0,74.91228485,1,2.97386384,33.29529953,27.22844887,92.40106964,27.28435326,84.96939087,19.34323692,86.93173981,19.22903633,65.4280014,30.11233139,29.21233177,-999
03/05/16 20,0.760877967,2.795150757,4.832577229,3.719281912,4.000131607,4.89794302,1.761956334,99.29122925,1,99.31102753,1,0,0,36.92805481,1,0,0,0,0,47.41798019,1,0,0,0,0,32.73567963,1,0,0,76.82792664,1,2.97391057,33.34740067,27.13601112,85.82555389,27.21670723,89.39276886,25.27214622,64.99227905,25.1469574,65.78671265,30.06650543,29.16650581,-999
03/05/16 21,0.733566284,2.753210068,5.158514977,4.438777924,3.617872,4.827443123,1.180819273,97.61218262,1,97.63147736,1,0,0,34.58585739,1,0,0,0,0,0,0,0,0,0,0,31.90610313,1,0,0,74.13116455,1,2.974721909,34.25481415,28.72283936,91.52728271,28.82684517,66.02085876,25.9521904,59.74796295,25.83281517,69.43283081,31.23064613,30.33064651,-999
03/05/16 22,0.896254599,3.346868277,5.063360214,3.184882164,2.522830963,5.14352417,1.964266181,97.21743774,1,97.23661804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.89089584,1,0,0,59.76403046,1,2.974910736,34.46734238,30.85469246,77.96336365,30.85469246,65.75057983,26.06010437,60.09244537,25.93385315,66.03997803,33.09246063,32.19245911,-999
03/05/16 23,1.006013632,3.694377899,5.063352585,3.302905798,1.587963939,5.07521677,1.390071273,99.32794952,1,99.34775543,1,0,0,0,0,0,0,0,0,50.99191666,1,0,0,0,0,32.79317474,1,0,0,67.74771881,1,2.973892689,33.32749557,28.74026489,77.96335602,28.698246,84.07079315,25.39293289,59.810009,25.2673378,65.6979599,31.20872307,30.30872345,-999
04/05/16 00,0.815902531,3.823841572,5.063344955,2.926499367,1.732056499,5.141052723,1.146887064,100.0782852,1,100.0983124,1,0,0,0,0,0,0,0,0,51.10184479,1,33.28874969,1,0,0,21.18344307,1,21.14786339,1,61.41290665,1,2.973526239,32.92015457,28.72783089,73.70145416,28.68564606,83.83621979,15.45307541,80.34562683,15.25155449,87.95599365,31.16607094,30.26607132,-999
04/05/16 01,0.633968651,3.933596134,4.723707676,2.592428923,2.236167192,5.5,3.597528934,94.7897644,1,94.80823517,1,0,0,0,0,0,0,0,0,51.55585861,1,34.07651901,1,0,0,31.23143005,1,0,0,79.91496277,1,2.976058722,35.76756668,29.36812592,74.97265625,29.325243,83.55155182,20.65596008,84.19986725,20.54122734,66.47757721,31.90723801,31.00723648,-999
04/05/16 02,0.841632247,4.231469631,4.460871696,2.169086218,2.989619017,5.427978516,2.887662411,97.25299835,1,97.27218628,1,0,0,0,0,0,0,0,0,47.1622963,1,32.29706955,1,0,0,29.17725754,1,0,0,68.88909912,1,2.974893808,34.44820786,29.45024872,75.55573273,29.41388893,92.04824829,20.53975677,86.96208191,20.43859863,73.03191376,31.89870453,30.99870491,-999
04/05/16 03,0.905351639,4.460411549,4.247291565,3.436774731,4.037065506,5.5,4.605066776,96.43901825,1,96.45796967,1,0,0,0,0,0,0,0,0,48.65975571,1,0,0,0,0,30.08619308,1,0,0,72.18750763,1,2.975281715,34.88552856,29.73046684,77.14729309,29.6919384,89.59298706,26.80013466,65.83706665,26.69306374,76.41560364,32.20622635,31.30622673,-999
04/05/16 04,1.194202065,4.746973991,4.247283936,4.268114567,4.037057877,5.276093006,3.77013135,92.17301941,1,92.19072723,1,0,0,0,0,0,0,0,0,49.41199112,1,0,0,0,0,0,0,0,0,87.99990082,1,2.977268457,37.15578461,30.68120575,77.14728546,30.64156723,89.11872864,31.33999062,65.83705902,31.33999062,61.85175323,33.25494385,32.35494614,-999
04/05/16 05,1.679253459,5.391353607,4.247275829,3.842097998,4.037050724,5.148961067,3.828346252,91.67170715,1,91.68927765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.39442444,1,2.977496862,37.42014313,33.69857788,77.04695129,33.69857788,69.84265137,31.91399384,64.43790436,31.91399384,53.69462967,35.98344803,35.08345032,-999
04/05/16 06,2.299541235,5.500006676,4.202416897,3.244626522,3.522710085,4.928294182,2.413659334,88.9328537,1,88.94963837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.45452118,1,0,0,0,0,2.978726149,38.8552742,30.50000572,77.02633667,30.50000572,65.35760498,30.52747536,64.529953,30.39714813,68.38479614,42.44091034,31.69000626,-999
04/05/16 07,2.7946527,5.083167553,4.163781166,3.381262302,3.14420414,5.145125866,2.572725058,92.92015076,1,92.9380722,1,0,0,0,0,0,0,0,0,49.94618988,1,0,0,0,0,30.51408768,1,0,0,0,0,2.976926088,36.76084137,28.09965706,76.8392334,28.05921936,85.50400543,29.25711441,64.94420624,29.14720535,77.47575378,40.18283844,29.47448921,-999
04/05/16 08,3.110425949,4.554088593,4.094471931,3.549191952,3.144197226,5.5,4.716136456,84.36112213,1,84.37663269,1,0,0,0,0,0,0,0,0,50.54764557,1,0,0,0,0,30.48199844,1,0,0,0,0,2.980707169,41.21564484,27.52611351,75.12201691,27.48477173,83.74597931,33.47419357,63.5120697,33.36449814,81.79852295,45.45465851,28.90509033,-999
04/05/16 09,3.852996349,4.01749754,3.876626253,2.993231773,2.623298883,5.317074299,4.015098572,91.19052887,1,91.20796204,1,0,0,0,0,0,0,0,0,48.92224884,1,0,0,0,0,0,0,0,0,0,0,2.977715254,37.67339706,27.10863876,70.55870056,27.06972504,86.47800446,33.48212433,63.14101791,33.48212433,60.97541046,41.78742981,28.47651672,-999
04/05/16 10,4.253786564,3.499652863,3.46014905,3.473422527,2.132572889,5.100543022,3.222667217,86.23899841,1,86.2550354,1,0,0,0,0,0,0,0,0,49.91420364,1,0,0,0,0,0,0,0,0,0,0,2.979904413,40.25149536,26.51849365,65.18717194,26.47810555,83.98526001,35.91353607,58.26267242,35.91353607,52.76512527,44.90006256,27.89310837,-999
04/05/16 11,4.527775288,2.898526669,3.059287071,3.207802296,1.546660781,4.913883686,1.997412443,114.8723602,1,0,0,0,0,30.25998497,1,0,0,0,0,48.79055786,1,33.36273956,1,0,0,31.78486252,1,0,0,0,0,2.990535021,24.6964798,23.17506409,92.77086639,23.21754837,82.87349701,21.58286858,86.30797577,21.46433067,65.48800659,37.43956375,24.87885857,-999
04/05/16 12,4.25710535,2.062200546,3.675692081,2.809856176,2.579252243,4.822094917,1.359214306,112.9404984,1,0,0,0,0,35.2752533,1,0,0,0,0,48.59327698,1,36.47410965,1,0,0,31.92422867,1,0,0,0,0,2.990827799,25.79563522,21.77449989,83.39997864,21.84394646,81.86916351,21.74036598,81.11586761,21.62086487,65.15731812,38.26620102,23.55505943,-999
04/05/16 13,4.105741978,1.174155712,3.957606077,2.186580181,2.701560259,4.931704044,1.193082452,110.7960052,1,0,0,0,0,27.48181725,1,0,0,0,0,48.82390213,1,33.93893814,1,0,0,23.31515884,1,23.2780323,1,0,0,2.991147757,27.00791931,21.75806618,95.17037964,21.78723526,81.38053894,19.22338676,83.06795502,18.982687,87.19207764,39.01952744,23.42118835,-999
