TIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
28/10/15 07,2.27806139,4.418008804,3.802382231,4.454244137,3.548667192,5.090727329,3.400115013,89.58326721,1,89.60024261,1,0,0,36.06600952,1,0,0,0,0,0,0,38.86524582,1,0,0,0,0,0,0,0,0,2.978437185,38.51587296,28.22030258,88.46040344,28.33270073,70.9213562,29.39430428,84.21651459,29.39430428,61.60285187,41.97356415,29.62383461,0
28/10/15 08,2.73806715,4.036354542,4.256554604,3.965688944,3.714660168,4.964552879,3.571815014,89.26596832,1,89.28285217,1,0,0,33.70211411,1,0,0,0,0,0,0,37.44379807,1,0,0,0,0,0,0,0,0,2.978578329,38.6815567,27.9799633,92.25669098,28.07909966,71.46569061,29.97940254,87.50765228,29.97940254,61.72382736,42.28524399,29.35830116,0
28/10/15 09,3.27906251,3.679948568,4.816243649,3.965671778,3.684291124,4.857647896,3.717289686,88.63272095,1,88.64942932,1,0,0,32.36331558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.978858948,39.01158524,27.69995689,94.12379456,27.79192352,63.10074615,34.38611984,61.82626343,34.38611984,50.41493988,43.2271843,29.06467438,0
28/10/15 10,3.729269505,3.157963037,5.402308941,3.045245647,2.819997549,4.615615368,2.161943197,90.42463684,1,90.44184875,1,0,0,0,0,0,0,0,0,47.0078392,1,0,0,0,0,33.89170837,1,0,0,0,0,2.978060484,38.07552338,26.38513184,68.52095032,26.34899139,89.25591278,30.32320595,59.2517128,30.18970871,66.52455902,41.85599136,27.74033356,0
28/10/15 11,4.09352541,2.661100864,4.870409012,3.973494291,1.756806016,4.664405346,1.705757499,93.12146759,1,93.1394577,1,0,0,0,0,0,0,0,0,49.66189575,1,0,0,0,0,31.85926437,1,0,0,0,0,2.976833344,36.6542244,25.69846725,77.77040863,25.6584568,83.65576935,29.54035378,61.03408051,29.4213047,73.18740845,40.40542603,27.07135391,0
28/10/15 12,4.234511375,2.133850336,4.870402336,3.387764931,1.635411739,5.106331825,3.022725582,89.13812256,1,89.15496826,1,0,0,0,0,0,0,0,0,49.68409348,1,37.81707764,1,0,0,29.2376194,1,0,0,0,0,2.978637218,38.74927902,25.16957092,66.59741974,25.12952805,83.08303833,24.28314209,81.16945648,24.18159676,76.58718872,42.38206482,26.54261398,0
28/10/15 13,4.514387131,1.606358528,4.298893452,2.80280447,1.772207737,5.490634441,4.812752724,113.8998337,1,0,0,0,0,0,0,0,0,0,0,47.90976715,1,37.14683533,1,0,0,0,0,0,0,0,0,2.99068284,25.25064278,24.77001762,66.02592468,24.73258209,86.01898956,28.02418137,86.10316467,28.02418137,51.38776398,38.08759308,26.13113785,0
28/10/15 14,4.345586777,1.099387646,3.727384806,3.320477247,2.482224941,4.999470711,2.375877857,112.405983,1,0,0,0,0,0,0,0,0,0,0,44.93664169,1,33.39702606,1,0,0,31.50065041,1,0,0,0,0,2.990907907,26.09856987,24.46850014,75.79647827,24.43525314,90.88012695,22.89072227,87.55871582,22.7741394,67.78211975,38.54222107,25.8104744,0
28/10/15 15,4.271008015,0.624996662,3.586903811,4.488296032,3.537034988,5.206035614,2.582539082,115.3267136,1,0,0,0,0,0,0,0,0,0,0,42.75748825,1,35.91761398,1,0,0,31.34350204,1,0,0,0,0,2.990465641,24.4370079,24.13754654,76.48664856,24.10722351,94.00428009,20.74615097,81.11659241,20.63064384,66.17752838,37.13596344,25.4661541,0
28/10/15 16,3.992209911,0.558565676,3.585118532,4.69998312,3.605115891,5.193508625,2.109884024,115.7082748,1,0,0,0,0,0,0,0,0,0,0,0,0,35.69992828,1,0,0,31.34193611,1,0,0,0,0,2.990407228,24.21882057,25.55856514,68.58924103,25.55856514,71.67189789,20.5419178,81.29761505,20.42642212,65.97865295,36.88058853,26.74856567,0
28/10/15 17,3.716178179,0.558567226,3.111297607,4.350833893,3.719970703,5.16620636,1.67506671,111.872757,1,0,0,0,0,0,0,0,0,0,0,0,0,35.26074982,1,0,0,29.34601784,1,0,0,0,0,2.990987778,26.40026855,25.55856705,64.83834076,25.55856705,66.85391998,22.88861275,84.40594482,22.78637886,74.86386871,38.4997139,26.74856758,0
28/10/15 18,3.626921177,0.753076494,3.221060276,3.206395864,3.853000164,5.5,3.663930416,115.482666,1,0,0,0,0,34.33110809,1,0,0,0,0,0,0,0,0,0,0,29.00637436,1,0,0,89.22547913,1,2.990441799,24.34786034,27.70075226,90.93409729,27.80334282,60.62492371,28.08222961,65.48863983,27.98216629,81.1000824,30.29605103,29.39605141,0
28/10/15 19,3.371093273,1.033661008,3.757511377,2.791200638,3.691156387,5.466322899,4.831619263,115.2069473,1,0,0,0,0,32.03675461,1,0,0,0,0,46.48110199,1,0,0,0,0,0,0,0,0,101.2213287,1,2.990483999,24.50543976,25.93385124,92.86624908,25.98871231,89.81964874,30.41950417,63.62630081,30.41950417,59.48007965,28.93339539,28.03339577,0
28/10/15 20,3.206862211,1.268162847,4.354803085,3.833202362,3.090440989,5.154424191,3.381262064,118.7479477,1,0,0,0,0,34.26340866,1,0,0,0,0,49.75804901,1,0,0,0,0,0,0,0,0,87.90132141,1,2.98993516,22.47152519,25.6974678,89.04417419,25.75952911,83.5714035,28.85490227,59.22053528,28.85490227,51.67756271,28.67591667,27.77591515,0
28/10/15 21,2.796264648,1.259998202,4.820859909,3.25327611,1.995400071,4.880901337,1.844290853,119.3111115,1,0,0,0,0,35.0020752,1,0,0,0,0,43.93032455,1,0,0,0,0,32.7424469,1,0,0,83.76072693,1,2.989846706,22.14603233,25.74598312,87.84181976,25.82043839,93.89675903,25.33449554,58.1254921,25.20925903,65.82443237,28.64981651,27.74981689,0
28/10/15 22,2.344843626,1.316583872,5.232122421,4.500102043,1.530234575,4.782838821,1.204817057,118.8400955,1,0,0,0,0,34.81781387,1,0,0,0,0,0,0,36.01750565,1,0,0,29.69142532,1,0,0,74.2041626,1,2.989920616,22.41830254,27.27507973,89.68582153,27.38037872,69.28296661,19.02287102,79.20936584,18.91838646,69.90257263,29.78574944,28.88574982,0
28/10/15 23,2.017148495,1.931563139,4.968790054,3.676488161,1.605653882,5.142068386,2.256813288,115.8199081,1,0,0,0,0,0,0,0,0,0,0,0,0,35.60147095,1,0,0,31.41469574,1,0,0,65.93169403,1,2.990390062,24.15493774,29.93966866,71.60437012,29.93966866,62.88045502,20.37468719,81.304039,20.2586937,65.56190491,32.20691299,31.30691338,0
29/10/15 00,1.844006419,2.435717344,4.550633907,3.017155409,1.997370601,5.039932251,1.597284555,119.6336441,1,0,0,0,0,0,0,0,0,0,0,47.99206924,1,32.67114639,1,0,0,30.53733635,1,0,0,67.33437347,1,2.989795685,21.95936584,27.57447052,70.05589294,27.53691483,88.67281342,19.08716583,84.92254639,18.97710037,67.22903442,30.0204277,29.12042809,0
29/10/15 01,1.481339693,2.629335165,4.093295574,3.831497431,2.932558537,5.23657608,1.915156007,120.8848648,1,0,0,0,0,0,0,0,0,0,0,49.68693542,1,35.02878952,1,0,0,30.43609619,1,0,0,60.13676453,1,2.989597082,21.23353195,27.54552269,72.50289917,27.50547409,85.45355225,17.71904945,79.6422348,17.60965919,66.19429016,29.96806335,29.06806374,0
29/10/15 02,1.08345747,2.728170633,3.74394393,3.926915884,2.972097158,5.316296577,1.806240201,118.393013,1,0,0,0,0,0,0,0,0,0,0,48.33757019,1,34.16604996,1,0,0,29.88596725,1,0,0,69.06929779,1,2.98999095,22.67638397,27.9071846,73.73560333,27.86912727,88.36943817,19.52343559,82.91234589,19.41767883,69.78308105,30.36432838,29.46432877,0
29/10/15 03,1.015398979,3.04797864,3.467628241,4.37897253,3.528570652,5.5,2.859570742,96.7600174,1,96.77906799,1,0,0,0,0,0,0,0,0,0,0,33.5623436,1,0,0,29.46554756,1,0,0,61.87966156,1,2.975128889,34.71322632,30.72267723,75.99394226,30.72267723,69.53578186,20.44174767,84.83124542,20.33872986,72.03455353,32.97027969,32.07027817,0
29/10/15 04,1.132318974,3.701514244,3.376379728,3.617064238,3.990288734,5.5,3.648382187,96.38728333,1,96.40621948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.63706207,1,0,0,60.90415573,1,2.975306273,34.91328049,31.29866409,76.22782135,31.29866409,71.10772705,26.87136078,65.79029083,26.76062965,74.68331909,33.54169464,32.64169693,0
29/10/15 05,1.327761292,4.339524269,3.346061707,3.578586817,3.990280867,5.5,4.575538158,92.19239807,1,92.21011353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0631485,1,0,0,70.92417145,1,2.977259636,37.14555359,32.78303528,72.21846771,32.78303528,57.67018509,28.80547333,65.74173737,28.69187164,75.19073486,35.07593536,34.17593765,0
29/10/15 06,1.766834855,4.928349018,3.016637325,2.505571365,3.906504631,5.26409626,3.690446377,91.74689484,1,91.76448822,1,0,0,0,0,0,0,0,0,52.14870834,1,0,0,0,0,0,0,0,0,89.84706116,1,2.977462769,37.3805275,30.79640388,73.26374817,30.75260353,83.75238037,31.7769928,64.75605011,31.7769928,57.15301895,33.40103149,32.50103378,0
29/10/15 07,2.152973413,5.028277397,3.544157982,2.067245007,3.489043236,5.032550335,2.476905107,92.8033371,1,92.82122803,1,0,0,35.20325851,1,0,0,0,0,51.61285782,1,0,0,0,0,33.43439865,1,0,0,90.23731995,1,2.976979733,36.82266617,29.41876793,91.16859436,29.48326683,83.59296417,28.48970985,60.17663956,28.35953712,66.4291687,32.44775391,31.54775429,0
29/10/15 08,2.436080456,4.94849968,4.085211277,2.293102264,2.453522444,5.008491039,1.895101905,94.0637207,1,94.08198547,1,0,0,31.96720695,1,0,0,38.25195694,1,38.22788239,1,0,0,0,0,32.23514557,1,0,0,88.47863007,1,2.976397276,36.15413666,28.75250626,95.79380035,28.75337791,104.9745789,28.24525261,63.9990654,28.12360954,70.58181,32.0149231,31.11492348,0
29/10/15 09,2.639975548,4.746810913,4.743649006,2.905827522,2.248599529,5.374990463,2.81456542,97.86623383,1,97.88560486,1,0,0,37.23648834,1,0,0,38.57463837,1,38.55051041,1,0,0,0,0,31.07002831,1,0,0,79.81195831,1,2.974599838,34.11787033,27.86141968,85.98597717,27.89025307,103.6978836,27.12976074,61.15818405,27.01611328,73.49176025,31.18037796,30.28037643,0
29/10/15 10,2.534905434,4.388249874,5.075353146,3.244017839,1.506460547,5.5,4.430925846,96.97228241,1,96.99139404,1,0,0,32.67231369,1,0,0,38.47783661,1,38.45372391,1,36.49244308,1,0,0,30.01870346,1,0,0,81.95854187,1,2.9750278,34.5991745,27.90114212,93.86039734,27.9046936,103.8369675,20.3801899,79.71543884,20.27361107,70.25262451,31.14219856,30.24219894,0
29/10/15 11,2.413633347,4.342926979,5.172599792,3.369021893,1.602566838,5.5,4.583346844,98.33562469,1,98.35513306,1,0,0,0,0,0,0,0,0,49.45749664,1,32.94911194,1,0,0,27.73425102,1,0,0,69.00411224,1,2.974373817,33.86452103,29.47794533,74.69610596,29.43823814,87.82833099,21.02945518,86.40974426,20.93736458,77.83287048,31.94228935,31.04228973,0
29/10/15 12,2.316349268,4.565477848,4.873093128,3.945939779,2.715911388,5.334536552,4.111376762,97.20461273,1,97.22379303,1,0,0,0,0,0,0,0,0,48.00912094,1,38.06638718,1,0,0,0,0,0,0,71.63642883,1,2.974916935,34.47423935,29.84337234,73.62089539,29.80579185,90.91047668,26.15896034,82.51623535,26.15896034,51.62760162,32.31184006,31.41184235,0
29/10/15 13,2.276390076,4.948002338,4.53820467,4.24161768,2.826590776,4.975841999,2.255138874,97.86990356,1,97.88928223,1,0,0,0,0,0,0,0,0,0,0,35.02634811,1,0,0,31.27713776,1,0,0,50.7702713,1,2.974598169,34.1158905,31.80204582,72.22393036,31.80204582,54.03379059,19.76605415,81.69664001,19.65100098,65.42431641,34.00128937,33.10129166,0
29/10/15 14,2.132636547,5.368839264,4.159491062,2.415041208,3.177506924,4.876102448,1.582174897,97.52877045,1,97.5480423,1,0,0,0,0,0,0,0,0,50.3352623,1,35.71650314,1,0,0,30.95728874,1,0,0,64.09577179,1,2.974761724,34.29974747,30.34655571,65.88654327,30.30553436,86.98740387,19.83275414,80.55773163,19.71986961,66.57506561,32.79227829,31.89228058,0
29/10/15 15,2.02024436,5.508790016,3.587982655,2.942300797,3.239915371,5.023296833,1.675526261,95.1558609,1,95.17443848,1,0,0,0,0,0,0,0,0,47.05797577,1,33.43473053,1,0,0,31.35284233,1,0,0,0,0,2.975887299,35.57224655,28.73245239,65.31502533,28.69623947,91.51432037,20.92004585,85.52584076,20.80447578,66.31942749,38.36962128,30.08798027,0
29/10/15 16,2.174454689,5.011776924,3.016474009,4.096203804,4.069422245,5.11995554,1.586295843,95.08705139,1,95.10560608,1,0,0,0,0,0,0,0,0,50.51475525,1,0,0,0,0,31.38191223,1,0,0,0,0,2.975919485,35.60897827,27.98628616,64.74352264,27.94499397,84.27371216,27.83079147,60.19838715,27.71502304,73.13092804,38.74795914,29.3650322,0
29/10/15 17,2.413606644,4.113780022,3.306158543,3.493832588,2.974381208,5.5,3.046891689,91.24604034,1,91.26348114,1,0,0,31.87500954,1,0,0,0,0,49.27090836,1,0,0,0,0,33.51810455,1,0,0,0,0,2.977689981,37.644207,24.15164757,91.33374786,24.20163155,82.94849396,29.43000984,59.10447311,29.29922485,67.04885864,41.05664444,25.88512611,0
29/10/15 18,2.811797619,3.254988909,3.873199701,2.893501759,1.879340529,5.482722282,2.466443539,85.74848175,1,85.76438141,1,0,0,35.69464493,1,0,0,0,0,47.74842834,1,0,0,0,0,33.93234253,1,0,0,0,0,2.980115414,40.50407028,23.01346588,83.90856934,23.08652687,84.66636658,32.17787933,58.32843018,32.04408264,68.22379303,44.49900818,24.79188728,0
29/10/15 19,3.303376436,2.372977972,4.165337086,3.203146458,1.603701115,5.5,2.524432898,93.20417786,1,93.22219086,1,0,0,34.18450165,1,0,0,0,0,45.69063568,1,36.05777359,1,0,0,31.62424088,1,0,0,0,0,2.976795197,36.61040115,22.53886223,86.01738739,22.60635376,87.79259491,21.68844032,81.81046295,21.57101822,66.15868378,39.81201172,24.27162552,0
29/10/15 20,3.472308636,1.529585242,4.537383556,4.031576633,2.012101173,5.402687073,1.886028528,86.48049927,1,86.49660492,1,0,0,34.77973557,1,0,0,0,0,47.4712677,1,37.62836075,1,0,0,32.48842621,1,0,0,0,0,2.979799986,40.12694931,21.42817497,83.90375519,21.49645805,83.57697296,24.56484795,81.81803131,24.44140625,65.97466278,43.74252701,23.18884468,0
29/10/15 21,3.927253962,0.659295976,4.807502747,3.856738091,2.205739737,5.312429428,1.31272006,94.14756012,1,94.16584015,1,0,0,29.43844795,1,0,0,0,0,47.63805008,1,36.80502319,1,0,0,29.46020699,1,0,0,0,0,2.976358414,36.10955048,21.15228081,91.92063904,21.1924057,82.97202301,21.91754532,80.68239594,21.81456184,73.52749634,39.54263687,22.83224487,0
29/10/15 22,3.661934614,0.685115159,5.333621502,3.506547213,2.292527914,5.5,3.168240309,98.04087067,1,98.0602951,1,0,0,0,0,0,0,0,0,48.23036957,1,34.59660721,1,0,0,26.98291397,1,0,0,92.20851898,1,2.974515915,34.02366257,26.9329071,70.31472015,26.89500427,87.59338379,21.35826492,84.00961304,21.27074432,80.28595734,29.52604485,28.62604332,0
29/10/15 23,3.375156641,1.143238187,4.859054565,4.121022701,2.989500761,5.480094433,4.757847309,95.4018631,1,95.42050934,1,0,0,0,0,0,0,0,0,50.05327225,1,37.63153076,1,0,0,0,0,0,0,97.89542389,1,2.975771666,35.4408493,27.61855888,75.77060699,27.57796097,84.81376648,27.51898956,84.6964798,27.51898956,60.16386414,30.26268578,29.36268616,0
30/10/15 00,3.365933657,1.641166568,4.634024143,3.910078526,3.413758755,5.202088833,3.492942095,95.84674072,1,95.86551666,1,0,0,0,0,0,0,0,0,48.53119659,1,34.82316971,1,0,0,0,0,0,0,94.06800842,1,2.975562096,35.20291138,27.98163223,73.99502563,27.94329262,88.08427429,27.80513,90.02013397,27.80513,50.33966446,30.58920288,29.68920326,0
30/10/15 01,3.329932451,2.122113466,4.326818943,4.474421501,3.977589846,4.884652615,1.794922471,92.44663239,1,92.46442413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.80187798,1,0,0,82.35714722,1,2.977143288,37.01128006,31.66371346,71.39468384,31.66371346,54.2665596,29.46402359,65.77758789,29.34537125,73.31195068,34.02132034,33.12131882,0
30/10/15 02,3.561058521,2.893371105,3.924499512,2.643667698,3.977582216,5.342622757,3.168360233,92.26060486,1,92.2783432,1,0,0,0,0,0,0,0,0,51.58214569,1,0,0,0,0,33.56990051,1,0,0,98.65572357,1,2.977228403,37.10954285,29.30896759,65.65154266,29.26604462,83.43844604,29.3560276,65.48956299,29.22498512,66.88063049,31.96904755,31.06904793,0
30/10/15 03,3.781061649,3.387145281,3.352990866,2.127039433,3.75859952,5.340871334,2.566071749,93.86022186,1,93.87841797,1,0,0,0,0,0,0,0,0,50.51354599,1,0,0,0,0,32.72724152,1,0,0,91.85656738,1,2.976491928,36.26229477,29.46578789,76.25299072,29.4244976,85.75349426,28.94508934,65.48934174,28.81996155,69.49061584,32.07209015,31.17209053,0
30/10/15 04,3.893554926,3.81992197,3.352983236,2.505854845,3.657104731,5.5,3.146035671,92.02934265,1,92.04701233,1,0,0,0,0,0,0,0,0,50.62574005,1,0,0,0,0,27.73996353,1,0,0,95.31848907,1,2.977334023,37.23163223,30.09435463,75.09376526,30.05289459,86.15877533,30.44031525,61.88068771,30.34828377,87.30101013,32.72465897,31.82465744,0
30/10/15 05,4.149718761,4.298686981,3.184830189,2.880240202,2.803277493,5.499994278,4.999998569,93.22572327,1,93.24373627,1,0,0,0,0,0,0,0,0,51.8491478,1,0,0,0,0,0,0,0,0,91.06098175,1,2.976785421,36.59898376,30.24965286,73.16579437,30.2063179,83.82872772,32.31567764,62.86641693,32.31567764,59.43405914,32.86006927,31.96006775,0
30/10/15 06,4.358733177,4.634118557,3.120416641,2.368204594,2.225188017,5.181934357,3.496922255,94.06412506,1,94.0823822,1,0,0,30.57593536,1,0,0,0,0,51.67299271,1,0,0,0,0,0,0,0,0,92.98390198,1,2.976397038,36.15391922,29.18985939,98.3301239,29.22956467,83.21530914,32.13217163,63.25933838,32.13217163,61.32587433,32.16322708,31.26322556,0
30/10/15 07,4.493873596,4.674128532,3.860257864,2.107855797,1.853673816,5.006462574,3.150608063,92.89151764,1,92.90943146,1,0,0,33.84936523,1,0,0,30.92365265,1,30.90086937,1,0,0,0,0,0,0,0,0,98.36587524,1,2.976939201,36.77599716,28.96578407,93.00025177,29.00569534,113.1886368,32.5827446,63.63935089,32.5827446,50.03983307,32.14356613,31.24356651,0
30/10/15 08,4.30745697,4.614464283,4.448889732,4.047392368,1.810334325,4.857795238,2.04266119,111.9605408,1,0,0,0,0,32.28570938,1,0,0,0,0,50.99988174,1,0,0,0,0,32.14157486,1,0,0,90.31095123,1,2.990974665,26.35063553,29.09389687,95.63912964,29.1434288,84.50622559,29.48797035,59.54613495,29.36696053,72.1398468,32.06936264,31.16936111,0
30/10/15 09,4.187953472,4.666971207,5.094286442,3.509509563,1.492905498,5.254560471,3.118802309,118.2859955,1,0,0,0,0,37.36198807,1,0,0,0,0,51.00462723,1,36.31266785,1,0,0,28.08784294,1,0,0,64.19232178,1,2.990007639,22.73810959,28.54612541,86.43921661,28.62408066,83.9708786,19.84508896,79.49743652,19.75081444,75.62023926,31.45652008,30.55652046,0
30/10/15 10,3.738668203,4.555745125,5.078713417,2.975361586,1.59274447,5.471166134,4.839446545,115.5368652,1,0,0,0,0,0,0,0,0,0,0,51.61149216,1,38.64437103,1,0,0,0,0,0,0,72.53727722,1,2.990433455,24.31687546,29.71785164,66.80575562,29.67488289,83.78704071,26.76816368,82.01847076,26.76816368,57.34257126,32.21576309,31.31576347,0
30/10/15 11,3.480183125,4.766227722,4.507205009,2.458399296,1.749397397,5.064575672,2.91983676,116.1886749,1,0,0,0,0,0,0,0,0,0,0,51.83839798,1,37.01470947,1,0,0,0,0,0,0,68.3379364,1,2.990333319,23.9437542,29.7994709,66.37905121,29.75615311,83.40070343,26.6353817,84.96011353,26.6353817,57.31759644,32.27689362,31.3768959,0
30/10/15 12,3.139278889,4.855668068,3.939708233,2.039598942,2.329868317,5.140841484,2.766028643,120.2073898,1,0,0,0,0,0,0,0,0,37.95939255,1,37.93536377,1,34.99642944,1,0,0,30.76805878,1,0,0,50.11717987,1,2.989704847,21.62687492,28.9261322,72.58003998,28.83837318,105.4297562,18.17632675,80.15657043,18.06471634,65.55265045,31.52394104,30.62394142,0
30/10/15 13,2.658179522,4.580058098,3.600167274,2.768462181,2.547567606,5.038002968,2.050444841,115.6161575,1,0,0,0,0,0,0,0,0,35.98509979,1,35.96140289,1,36.1782608,1,0,0,31.48339844,1,0,0,71.64807129,1,2.990421295,24.27151871,29.21657181,65.32720184,29.13707924,108.1095123,20.48157692,80.38768005,20.36511421,65.43244171,31.8766861,30.97668648,0
30/10/15 14,2.456298351,4.651016235,3.028658867,3.663470745,2.624634743,4.935125828,1.400844097,120.6046906,1,0,0,0,0,0,0,0,0,0,0,50.90519333,1,34.6853714,1,0,0,30.92820358,1,0,0,43.25992584,1,2.989641905,21.39629936,29.40392113,73.33140564,29.36203575,84.90898132,17.90058136,80.41491699,17.7878933,64.74069214,31.76659775,30.86659813,0
30/10/15 15,1.962783098,4.293523312,3.507042646,3.47636652,2.843287706,4.999704838,1.140332937,121.8274994,1,0,0,0,0,36.0137291,1,0,0,0,0,48.76494217,1,29.66029549,1,0,0,25.15979767,1,25.12139702,1,48.26659775,1,2.989446402,20.68493462,27.68215942,88.01493835,27.75557327,87.45964813,13.10613251,83.57948303,12.82896233,76.65036774,30.47616196,29.57616234,0
30/10/15 16,1.472790718,3.907141685,3.956880093,4.036699295,3.799384356,5.376785755,1.515730023,118.6282196,1,0,0,0,0,30.00382423,1,0,0,0,0,50.61603165,1,33.26661301,1,0,0,21.51068878,1,21.47486496,1,62.70191956,1,2.989953995,22.54065323,28.10917091,98.07455444,28.14766121,84.27309418,16.23334885,81.16519165,16.02602196,88.07966614,30.88923836,29.98923683,0
30/10/15 17,1.245449066,3.744978905,4.676767349,3.485765219,3.888317108,5.5,3.924868584,121.1132736,1,0,0,0,0,34.14709854,1,0,0,0,0,48.60180283,1,0,0,0,0,32.11922836,1,0,0,56.14558411,1,2.989560843,21.10074234,27.61243439,91.15331268,27.67556381,87.68510437,24.1913929,61.14388657,24.07053947,66.92250061,30.40645218,29.50645256,0
30/10/15 18,0.981849015,3.51208663,5.195004463,4.087773323,2.916594505,5.472148895,3.237907887,94.12481689,1,94.14309692,1,0,0,33.29793549,1,0,0,0,0,50.48962402,1,0,0,0,0,32.94031906,1,0,0,92.69858551,1,2.976368904,36.12164688,28.00719261,92.94268036,28.06288338,84.43951416,27.4081192,61.96051788,27.28147697,67.17449951,31.00910187,30.10910034,0
30/10/15 19,1.289066792,3.826493979,5.145871639,3.62922287,2.174822569,5.5,2.789938688,96.63571167,1,96.65472412,1,0,0,0,0,0,0,0,0,49.23578262,1,0,0,0,0,30.10248375,1,0,0,76.22188568,1,2.975188255,34.77997208,29.22167969,77.72898865,29.18230247,87.99627686,26.90400124,62.48893738,26.7968235,76.46723938,31.72353363,30.82353401,0
30/10/15 20,1.441014647,4.110289097,5.062395096,4.209489822,1.643452406,5.5,4.085114479,97.93144226,1,97.95083618,1,0,0,0,0,0,0,0,0,49.81309128,1,0,0,0,0,32.36721039,1,0,0,70.38023376,1,2.974568367,34.08270264,29.27416801,71.91213989,29.23393059,86.93759155,26.16869545,57.92879105,26.04610634,68.01394653,31.74811935,30.84811974,0
30/10/15 21,1.353582025,4.309447289,4.652019978,4.487290382,1.577579618,5.491016388,3.4735744,98.8065033,1,98.82615662,1,0,0,0,0,0,0,0,0,0,0,35.39660645,1,0,0,30.81963921,1,0,0,49.62942123,1,2.974145889,33.60993195,31.08707428,70.50449371,31.08707428,70.80115509,18.9215641,80.20761871,18.80960846,66.12557983,33.28181839,32.38181686,0
